Time(s),CH1V,CH2V,CH3V
-5.000000e-07,3.613333e-03,7.786667e-03,-3.920000e-03
-4.990000e-07,5.986667e-03,9.440000e-03,2.533333e-03
-4.980000e-07,4.320000e-03,4.466667e-03,1.146667e-03
-4.970000e-07,2.426667e-03,4.226667e-03,-2.080000e-03
-4.960000e-07,3.613333e-03,6.840000e-03,-1.626667e-03
-4.950000e-07,4.093333e-03,8.733333e-03,-4.853333e-03
-4.940000e-07,3.613333e-03,6.360000e-03,-6.933333e-04
-4.930000e-07,4.800000e-03,5.893333e-03,3.440000e-03
-4.920000e-07,5.746667e-03,6.840000e-03,-5.306667e-03
-4.910000e-07,5.746667e-03,8.253333e-03,-1.173333e-03
-4.900000e-07,3.613333e-03,5.893333e-03,6.213333e-03
-4.890000e-07,4.320000e-03,5.893333e-03,3.440000e-03
-4.880000e-07,4.320000e-03,7.306667e-03,-4.400000e-03
-4.870000e-07,4.560000e-03,1.014667e-02,-7.173333e-03
-4.860000e-07,4.320000e-03,6.120000e-03,-2.400000e-04
-4.850000e-07,4.320000e-03,5.893333e-03,-2.080000e-03
-4.840000e-07,5.040000e-03,7.306667e-03,-1.173333e-03
-4.830000e-07,4.560000e-03,7.786667e-03,2.053333e-03
-4.820000e-07,2.666667e-03,4.946667e-03,1.146667e-03
-4.810000e-07,4.093333e-03,6.840000e-03,2.986667e-03
-4.800000e-07,4.093333e-03,6.840000e-03,-4.400000e-03
-4.790000e-07,5.506667e-03,7.546667e-03,2.053333e-03
-4.780000e-07,4.093333e-03,5.413333e-03,9.893334e-03
-4.770000e-07,4.320000e-03,4.706667e-03,-1.173333e-03
-4.760000e-07,3.853333e-03,7.080000e-03,2.986667e-03
-4.750000e-07,4.800000e-03,1.038667e-02,-2.080000e-03
-4.740000e-07,2.426667e-03,6.120000e-03,4.826667e-03
-4.730000e-07,3.373333e-03,6.120000e-03,-2.560000e-03
-4.720000e-07,5.506667e-03,6.840000e-03,-4.853333e-03
-4.710000e-07,5.266667e-03,8.733333e-03,4.826667e-03
-4.700000e-07,3.853333e-03,5.413333e-03,4.826667e-03
-4.690000e-07,3.613333e-03,7.546667e-03,4.826667e-03
-4.680000e-07,3.373333e-03,8.973333e-03,3.920000e-03
-4.670000e-07,5.506667e-03,9.440000e-03,5.280000e-03
-4.660000e-07,5.266667e-03,5.413333e-03,6.666667e-04
-4.650000e-07,5.266667e-03,5.173333e-03,2.053333e-03
-4.640000e-07,5.506667e-03,7.546667e-03,-2.400000e-04
-4.630000e-07,4.093333e-03,7.786667e-03,4.373333e-03
-4.620000e-07,2.426667e-03,6.360000e-03,1.146667e-03
-4.610000e-07,4.093333e-03,5.413333e-03,2.533333e-03
-4.600000e-07,5.040000e-03,7.080000e-03,1.600000e-03
-4.590000e-07,5.266667e-03,7.546667e-03,2.053333e-03
-4.580000e-07,3.613333e-03,5.173333e-03,8.533333e-03
-4.570000e-07,3.853333e-03,4.946667e-03,3.440000e-03
-4.560000e-07,3.613333e-03,7.786667e-03,1.146667e-03
-4.550000e-07,5.746667e-03,1.014667e-02,2.533333e-03
-4.540000e-07,3.373333e-03,4.706667e-03,8.053333e-03
-4.530000e-07,5.266667e-03,4.000000e-03,1.146667e-03
-4.520000e-07,4.800000e-03,5.413333e-03,-3.466667e-03
-4.510000e-07,5.506667e-03,8.253333e-03,7.146667e-03
-4.500000e-07,2.426667e-03,4.946667e-03,3.920000e-03
-4.490000e-07,5.040000e-03,6.600000e-03,-6.933333e-04
-4.480000e-07,4.093333e-03,7.080000e-03,-1.626667e-03
-4.470000e-07,5.746667e-03,6.840000e-03,2.053333e-03
-4.460000e-07,3.853333e-03,4.946667e-03,8.053333e-03
-4.450000e-07,4.800000e-03,4.000000e-03,4.373333e-03
-4.440000e-07,4.320000e-03,8.253333e-03,-2.080000e-03
-4.430000e-07,5.746667e-03,1.014667e-02,1.146667e-03
-4.420000e-07,2.906667e-03,4.706667e-03,6.666667e-03
-4.410000e-07,4.093333e-03,4.946667e-03,2.133333e-04
-4.400000e-07,5.266667e-03,7.306667e-03,3.440000e-03
-4.390000e-07,6.453333e-03,7.786667e-03,1.600000e-03
-4.380000e-07,3.146667e-03,6.600000e-03,8.533333e-03
-4.370000e-07,4.093333e-03,5.413333e-03,1.600000e-03
-4.360000e-07,4.093333e-03,7.546667e-03,4.373333e-03
-4.350000e-07,4.800000e-03,8.253333e-03,4.373333e-03
-4.340000e-07,5.506667e-03,4.706667e-03,2.053333e-03
-4.330000e-07,4.093333e-03,5.653333e-03,2.133333e-04
-4.320000e-07,5.266667e-03,6.600000e-03,1.146667e-03
-4.310000e-07,4.800000e-03,8.026667e-03,-3.920000e-03
-4.300000e-07,2.906667e-03,6.600000e-03,3.440000e-03
-4.290000e-07,4.320000e-03,5.413333e-03,2.533333e-03
-4.280000e-07,4.320000e-03,7.080000e-03,3.920000e-03
-4.270000e-07,5.986667e-03,8.026667e-03,-5.306667e-03
-4.260000e-07,4.093333e-03,4.466667e-03,3.440000e-03
-4.250000e-07,5.506667e-03,6.600000e-03,6.666667e-04
-4.240000e-07,4.320000e-03,8.253333e-03,-4.400000e-03
-4.230000e-07,5.040000e-03,8.733333e-03,-6.933333e-04
-4.220000e-07,4.093333e-03,4.946667e-03,6.213333e-03
-4.210000e-07,5.506667e-03,5.653333e-03,-5.306667e-03
-4.200000e-07,4.800000e-03,6.360000e-03,2.133333e-04
-4.190000e-07,5.040000e-03,8.493333e-03,-4.400000e-03
-4.180000e-07,4.093333e-03,6.600000e-03,4.373333e-03
-4.170000e-07,4.800000e-03,7.546667e-03,1.600000e-03
-4.160000e-07,5.266667e-03,8.026667e-03,-2.560000e-03
-4.150000e-07,5.506667e-03,8.733333e-03,2.986667e-03
-4.140000e-07,4.093333e-03,4.000000e-03,3.920000e-03
-4.130000e-07,3.853333e-03,4.706667e-03,-1.173333e-03
-4.120000e-07,4.093333e-03,8.253333e-03,-6.933333e-04
-4.110000e-07,5.506667e-03,9.680000e-03,-5.306667e-03
-4.100000e-07,3.613333e-03,5.173333e-03,8.533333e-03
-4.090000e-07,3.613333e-03,4.466667e-03,-2.560000e-03
-4.080000e-07,7.160000e-03,7.786667e-03,2.053333e-03
-4.070000e-07,5.266667e-03,8.253333e-03,2.533333e-03
-4.060000e-07,3.373333e-03,6.360000e-03,-2.400000e-04
-4.050000e-07,5.506667e-03,7.546667e-03,-2.400000e-04
-4.040000e-07,3.613333e-03,7.306667e-03,8.986667e-03
-4.030000e-07,5.746667e-03,8.253333e-03,1.146667e-03
-4.020000e-07,4.800000e-03,5.893333e-03,6.666667e-03
-4.010000e-07,3.146667e-03,4.946667e-03,-5.786667e-03
-4.000000e-07,4.320000e-03,7.546667e-03,1.600000e-03
-3.990000e-07,4.320000e-03,9.680000e-03,-2.080000e-03
-3.980000e-07,3.613333e-03,5.173333e-03,6.213333e-03
-3.970000e-07,4.320000e-03,5.413333e-03,-2.400000e-04
-3.960000e-07,4.320000e-03,6.360000e-03,3.440000e-03
-3.950000e-07,4.560000e-03,7.546667e-03,3.440000e-03
-3.940000e-07,3.613333e-03,4.000000e-03,3.440000e-03
-3.930000e-07,4.800000e-03,5.653333e-03,-4.400000e-03
-3.920000e-07,4.800000e-03,8.493333e-03,2.053333e-03
-3.910000e-07,5.986667e-03,8.973333e-03,-4.400000e-03
-3.900000e-07,4.320000e-03,5.413333e-03,-1.173333e-03
-3.890000e-07,4.320000e-03,5.653333e-03,-1.173333e-03
-3.880000e-07,4.800000e-03,6.840000e-03,6.666667e-04
-3.870000e-07,5.986667e-03,9.440000e-03,2.533333e-03
-3.860000e-07,4.093333e-03,6.120000e-03,8.533333e-03
-3.850000e-07,4.800000e-03,5.893333e-03,-5.786667e-03
-3.840000e-07,4.800000e-03,6.600000e-03,-2.400000e-04
-3.830000e-07,5.266667e-03,8.493333e-03,-3.466667e-03
-3.820000e-07,4.800000e-03,4.000000e-03,2.133333e-04
-3.810000e-07,5.266667e-03,5.413333e-03,3.920000e-03
-3.800000e-07,5.266667e-03,8.493333e-03,-3.013333e-03
